,name,coast_length,border_length,sea_level,number_of_borders,avg_temp,location_coast_length,location_border_length,location_sea_level,location_number_of_borders,location_avg_temp,start_year,finish_year,wars_victory,wars_loses,total_wars_participate,wars_inside_country,imperialism_wars,deimperialism_wars,battles_in_country,label
18437,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1636,1636,301.0,174.0,475.0,66.0,276,23,59,1
18444,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1644,1644,301.0,174.0,475.0,66.0,276,23,59,1
18445,France,7801.4,2889.0,375.0,8,10.7,998.0,6470.0,800.0,7,22.5,1645,1645,301.0,174.0,475.0,66.0,276,23,59,1
18447,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1645,1645,301.0,174.0,475.0,66.0,276,23,59,1
18450,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1648,1648,301.0,174.0,475.0,66.0,276,23,59,1
18451,France,7801.4,2889.0,375.0,8,10.7,44208.0,1.0,1792.0,0,-7.0,1648,1648,301.0,174.0,475.0,66.0,276,23,59,1
18455,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1648,1648,301.0,174.0,475.0,66.0,276,23,59,1
18457,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1654,1654,301.0,174.0,475.0,66.0,276,23,59,1
18459,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1658,1658,301.0,174.0,475.0,66.0,276,23,59,1
18466,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1674,1674,301.0,174.0,475.0,66.0,276,23,59,1
18467,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1674,1674,301.0,174.0,475.0,66.0,276,23,59,1
18468,France,7801.4,2889.0,375.0,8,10.7,7200.0,2648.0,1132.0,8,9.9,1675,1675,301.0,174.0,475.0,66.0,276,23,59,1
18470,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1675,1675,301.0,174.0,475.0,66.0,276,23,59,1
18472,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1677,1677,301.0,174.0,475.0,66.0,276,23,59,1
18475,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1678,1678,301.0,174.0,475.0,66.0,276,23,59,1
18477,France,7801.4,2889.0,375.0,8,10.7,1448.0,499.0,118.0,1,9.3,1689,1689,301.0,174.0,475.0,66.0,276,23,59,1
18480,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1690,1690,301.0,174.0,475.0,66.0,276,23,59,1
18486,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1691,1691,301.0,174.0,475.0,66.0,276,23,59,1
18488,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1691,1691,301.0,174.0,475.0,66.0,276,23,59,1
18490,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1692,1692,301.0,174.0,475.0,66.0,276,23,59,1
18491,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1692,1692,301.0,174.0,475.0,66.0,276,23,59,1
18494,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1692,1692,301.0,174.0,475.0,66.0,276,23,59,1
18495,France,7801.4,2889.0,375.0,8,10.7,0.0,766.0,741.0,5,9.8,1692,1692,301.0,174.0,475.0,66.0,276,23,59,1
18497,France,7801.4,2889.0,375.0,8,10.7,0.0,5083.0,710.0,5,22.8,1693,1693,301.0,174.0,475.0,66.0,276,23,59,1
18499,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1693,1693,301.0,174.0,475.0,66.0,276,23,59,1
18500,France,7801.4,2889.0,375.0,8,10.7,931.0,5074.0,276.0,4,27.65,1693,1693,301.0,174.0,475.0,66.0,276,23,59,1
18502,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1693,1693,301.0,174.0,475.0,66.0,276,23,59,1
18503,France,7801.4,2889.0,375.0,8,10.7,320.0,3399.0,472.0,6,25.7,1694,1694,301.0,174.0,475.0,66.0,276,23,59,1
18504,France,7801.4,2889.0,375.0,8,10.7,2254.0,2027.0,442.0,3,22.35,1694,1694,301.0,174.0,475.0,66.0,276,23,59,1
18507,France,7801.4,2889.0,375.0,8,10.7,2254.0,2027.0,442.0,3,22.35,1695,1695,301.0,174.0,475.0,66.0,276,23,59,1
18508,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1695,1695,301.0,174.0,475.0,66.0,276,23,59,1
18510,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1695,1695,301.0,174.0,475.0,66.0,276,23,59,1
18511,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1695,1695,301.0,174.0,475.0,66.0,276,23,59,1
18514,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1702,1702,301.0,174.0,475.0,66.0,276,23,59,1
18519,France,7801.4,2889.0,375.0,8,10.7,121.0,1989.0,442.0,4,27.55,1712,1712,301.0,174.0,475.0,66.0,276,23,59,1
18520,France,7801.4,2889.0,375.0,8,10.7,525.5,1687.0,759.0,4,23.45,1734,1734,301.0,174.0,475.0,66.0,276,23,59,1
18523,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1734,1734,301.0,174.0,475.0,66.0,276,23,59,1
18524,France,7801.4,2889.0,375.0,8,10.7,475.0,1647.0,236.0,3,27.15,1744,1744,301.0,174.0,475.0,66.0,276,23,59,1
18527,France,7801.4,2889.0,375.0,8,10.7,931.0,5074.0,276.0,4,27.65,1744,1744,301.0,174.0,475.0,66.0,276,23,59,1
18528,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1744,1744,301.0,174.0,475.0,66.0,276,23,59,1
18533,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1744,1744,301.0,174.0,475.0,66.0,276,23,59,1
18534,France,7801.4,2889.0,375.0,8,10.7,4989.0,9665.0,595.0,5,14.8,1745,1745,301.0,174.0,475.0,66.0,276,23,59,1
18538,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1746,1746,301.0,174.0,475.0,66.0,276,23,59,1
18543,France,7801.4,2889.0,375.0,8,10.7,1448.0,499.0,118.0,1,9.3,1755,1755,301.0,174.0,475.0,66.0,276,23,59,1
18551,France,7801.4,2889.0,375.0,8,10.7,202080.0,8893.0,487.0,1,-5.35,1756,1756,301.0,174.0,475.0,66.0,276,23,59,1
18552,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1756,1756,301.0,174.0,475.0,66.0,276,23,59,1
18566,France,7801.4,2889.0,375.0,8,10.7,64.0,5697.0,474.0,7,27.15,1758,1758,301.0,174.0,475.0,66.0,276,23,59,1
18574,France,7801.4,2889.0,375.0,8,10.7,202080.0,8893.0,487.0,1,-5.35,1760,1760,301.0,174.0,475.0,66.0,276,23,59,1
18575,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1760,1760,301.0,174.0,475.0,66.0,276,23,59,1
18576,France,7801.4,2889.0,375.0,8,10.7,202080.0,8893.0,487.0,1,-5.35,1760,1760,301.0,174.0,475.0,66.0,276,23,59,1
18577,France,7801.4,2889.0,375.0,8,10.7,44208.0,1.0,1792.0,0,-7.0,1779,1779,301.0,174.0,475.0,66.0,276,23,59,1
18580,France,7801.4,2889.0,375.0,8,10.7,310.0,1461.0,1432.0,4,5.8,1779,1779,301.0,174.0,475.0,66.0,276,23,59,1
18581,France,7801.4,2889.0,375.0,8,10.7,20009.7,12034.0,760.0,2,25.85,1779,1779,301.0,174.0,475.0,66.0,276,23,59,1
18597,France,7801.4,2889.0,375.0,8,10.7,2414.0,5536.0,1555.0,5,19.6,1792,1792,301.0,174.0,475.0,66.0,276,23,59,1
18598,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1792,1792,301.0,174.0,475.0,66.0,276,23,59,1
18602,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1792,1792,301.0,174.0,475.0,66.0,276,23,59,1
18605,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1793,1793,301.0,174.0,475.0,66.0,276,23,59,1
18610,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18612,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18614,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18619,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18621,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18623,France,7801.4,2889.0,375.0,8,10.7,2254.0,2027.0,442.0,3,22.35,1794,1794,301.0,174.0,475.0,66.0,276,23,59,1
18624,France,7801.4,2889.0,375.0,8,10.7,225.0,454.0,1250.0,2,16.4,1795,1795,301.0,174.0,475.0,66.0,276,23,59,1
18625,France,7801.4,2889.0,375.0,8,10.7,853.0,4047.0,380.0,4,26.8,1795,1795,301.0,174.0,475.0,66.0,276,23,59,1
18626,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1795,1795,301.0,174.0,475.0,66.0,276,23,59,1
18629,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1796,1796,301.0,174.0,475.0,66.0,276,23,59,1
18631,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1796,1796,301.0,174.0,475.0,66.0,276,23,59,1
18633,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1796,1796,301.0,174.0,475.0,66.0,276,23,59,1
18637,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1796,1796,301.0,174.0,475.0,66.0,276,23,59,1
18639,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1796,1796,301.0,174.0,475.0,66.0,276,23,59,1
18642,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1797,1797,301.0,174.0,475.0,66.0,276,23,59,1
18643,France,7801.4,2889.0,375.0,8,10.7,0.0,3066.0,961.0,4,21.0,1798,1798,301.0,174.0,475.0,66.0,276,23,59,1
18644,France,7801.4,2889.0,375.0,8,10.7,2450.0,2665.0,321.0,4,22.1,1798,1798,301.0,174.0,475.0,66.0,276,23,59,1
18653,France,7801.4,2889.0,375.0,8,10.7,3444.0,4639.0,398.0,3,24.45,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18655,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18656,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18658,France,7801.4,2889.0,375.0,8,10.7,0.0,1852.0,1350.0,5,5.5,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18660,France,7801.4,2889.0,375.0,8,10.7,0.0,1389.0,139.0,2,9.45,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18661,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18663,France,7801.4,2889.0,375.0,8,10.7,2450.0,2665.0,321.0,4,22.1,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18669,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1799,1799,301.0,174.0,475.0,66.0,276,23,59,1
18673,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1800,1800,301.0,174.0,475.0,66.0,276,23,59,1
18684,France,7801.4,2889.0,375.0,8,10.7,9330.0,4353.0,1111.0,3,21.0,1800,1800,301.0,174.0,475.0,66.0,276,23,59,1
18686,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1800,1800,301.0,174.0,475.0,66.0,276,23,59,1
18689,France,7801.4,2889.0,375.0,8,10.7,1250.0,2690.0,164.0,3,1.7,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18690,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18692,France,7801.4,2889.0,375.0,8,10.7,440.0,2788.0,173.0,7,7.85,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18696,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18697,France,7801.4,2889.0,375.0,8,10.7,320.0,3399.0,472.0,6,25.7,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18698,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18701,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18706,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18709,France,7801.4,2889.0,375.0,8,10.7,402.0,4591.0,667.0,6,24.6,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18713,France,7801.4,2889.0,375.0,8,10.7,2949.1,2022.4,909.0,4,17.1,1914,1914,301.0,174.0,475.0,66.0,276,23,59,1
18715,France,7801.4,2889.0,375.0,8,10.7,402.0,4591.0,667.0,6,24.6,1915,1915,301.0,174.0,475.0,66.0,276,23,59,1
18727,France,7801.4,2889.0,375.0,8,10.7,90.0,1273.0,110.0,4,6.2,1915,1915,301.0,174.0,475.0,66.0,276,23,59,1
18730,France,7801.4,2889.0,375.0,8,10.7,402.0,4591.0,667.0,6,24.6,1915,1915,301.0,174.0,475.0,66.0,276,23,59,1
18740,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18742,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18745,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18746,France,7801.4,2889.0,375.0,8,10.7,0.0,1389.0,139.0,2,9.45,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18747,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18748,France,7801.4,2889.0,375.0,8,10.7,0.0,2926.0,3265.0,2,8.1,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18749,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1916,1916,301.0,174.0,475.0,66.0,276,23,59,1
18751,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18752,France,7801.4,2889.0,375.0,8,10.7,539.0,2094.0,190.0,3,27.2,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18753,France,7801.4,2889.0,375.0,8,10.7,0.0,466.0,442.0,3,22.35,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18756,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18758,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18760,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18761,France,7801.4,2889.0,375.0,8,10.7,0.0,466.0,442.0,3,22.35,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18765,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18766,France,7801.4,2889.0,375.0,8,10.7,539.0,2094.0,190.0,3,27.2,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18767,France,7801.4,2889.0,375.0,8,10.7,0.0,466.0,442.0,3,22.35,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18768,France,7801.4,2889.0,375.0,8,10.7,846.0,2572.0,126.0,3,26.8,1917,1917,301.0,174.0,475.0,66.0,276,23,59,1
18771,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18776,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18779,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18780,France,7801.4,2889.0,375.0,8,10.7,0.0,1254.0,1792.0,4,7.15,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18781,France,7801.4,2889.0,375.0,8,10.7,0.0,1254.0,1792.0,4,7.15,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18784,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18786,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18787,France,7801.4,2889.0,375.0,8,10.7,0.0,466.0,442.0,3,22.35,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18801,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18802,France,7801.4,2889.0,375.0,8,10.7,26.0,1635.0,920.0,5,18.3,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18809,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1918,1918,301.0,174.0,475.0,66.0,276,23,59,1
18819,France,7801.4,2889.0,375.0,8,10.7,2949.1,2022.4,909.0,4,17.1,1925,1925,301.0,174.0,475.0,66.0,276,23,59,1
18825,France,7801.4,2889.0,375.0,8,10.7,2495.0,1673.0,400.0,3,5.7,1940,1940,301.0,174.0,475.0,66.0,276,23,59,1
18834,France,7801.4,2889.0,375.0,8,10.7,83281.0,2551.0,460.0,3,1.5,1940,1940,301.0,174.0,475.0,66.0,276,23,59,1
18837,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1940,1940,301.0,174.0,475.0,66.0,276,23,59,1
18838,France,7801.4,2889.0,375.0,8,10.7,1906.0,1746.0,999.0,2,23.85,1941,1941,301.0,174.0,475.0,66.0,276,23,59,1
18842,France,7801.4,2889.0,375.0,8,10.7,1148.0,1469.0,246.0,2,19.2,1943,1943,301.0,174.0,475.0,66.0,276,23,59,1
18843,France,7801.4,2889.0,375.0,8,10.7,333.5,625.0,1086.0,5,10.55,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18845,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18848,France,7801.4,2889.0,375.0,8,10.7,44208.0,1.0,1792.0,0,-7.0,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18850,France,7801.4,2889.0,375.0,8,10.7,66.5,1385.0,181.0,4,9.55,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18851,France,7801.4,2889.0,375.0,8,10.7,0.0,359.0,325.0,3,8.65,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18852,France,7801.4,2889.0,375.0,8,10.7,2439.0,3621.0,263.0,9,8.4,1944,1944,301.0,174.0,475.0,66.0,276,23,59,1
18854,France,7801.4,2889.0,375.0,8,10.7,2413.0,704.0,282.0,3,11.5,1950,1950,301.0,174.0,475.0,66.0,276,23,59,1
18856,France,7801.4,2889.0,375.0,8,10.7,402.0,4591.0,667.0,6,24.6,1952,1952,301.0,174.0,475.0,66.0,276,23,59,1
18857,France,7801.4,2889.0,375.0,8,10.7,2413.0,704.0,282.0,3,11.5,1952,1952,301.0,174.0,475.0,66.0,276,23,59,1
18860,France,7801.4,2889.0,375.0,8,10.7,998.0,6470.0,800.0,7,22.5,1957,1957,301.0,174.0,475.0,66.0,276,23,59,1
18863,France,7801.4,2889.0,375.0,8,10.7,998.0,6470.0,800.0,7,22.5,1958,1958,301.0,174.0,475.0,66.0,276,23,59,1
18866,France,7801.4,2889.0,375.0,8,10.7,58.0,3650.0,312.0,6,21.4,1990,1990,301.0,174.0,475.0,66.0,276,23,59,1
18867,France,7801.4,2889.0,375.0,8,10.7,499.0,462.0,108.0,2,25.35,1990,1990,301.0,174.0,475.0,66.0,276,23,59,1
18868,France,7801.4,2889.0,375.0,8,10.7,2640.0,4431.0,665.0,7,24.65,1990,1990,301.0,174.0,475.0,66.0,276,23,59,1
18869,France,7801.4,2889.0,375.0,8,10.7,273.0,1017.0,508.0,5,19.2,1990,1990,301.0,174.0,475.0,66.0,276,23,59,1
18871,France,7801.4,2889.0,375.0,8,10.7,58.0,3650.0,312.0,6,21.4,1991,1991,301.0,174.0,475.0,66.0,276,23,59,1
18872,France,7801.4,2889.0,375.0,8,10.7,499.0,462.0,108.0,2,25.35,1991,1991,301.0,174.0,475.0,66.0,276,23,59,1
18873,France,7801.4,2889.0,375.0,8,10.7,2640.0,4431.0,665.0,7,24.65,1991,1991,301.0,174.0,475.0,66.0,276,23,59,1
18874,France,7801.4,2889.0,375.0,8,10.7,273.0,1017.0,508.0,5,19.2,1991,1991,301.0,174.0,475.0,66.0,276,23,59,1
18876,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1802,1802,301.0,174.0,475.0,66.0,276,23,59,1
18879,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1802,1802,301.0,174.0,475.0,66.0,276,23,59,1
18881,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1803,1803,301.0,174.0,475.0,66.0,276,23,59,1
18882,France,7801.4,2889.0,375.0,8,10.7,1771.0,360.0,470.0,1,24.9,1803,1803,301.0,174.0,475.0,66.0,276,23,59,1
18883,France,7801.4,2889.0,375.0,8,10.7,386.0,1707.0,246.0,3,25.7,1804,1804,301.0,174.0,475.0,66.0,276,23,59,1
18885,France,7801.4,2889.0,375.0,8,10.7,3444.0,4639.0,398.0,3,24.45,1805,1805,301.0,174.0,475.0,66.0,276,23,59,1
18886,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1805,1805,301.0,174.0,475.0,66.0,276,23,59,1
18889,France,7801.4,2889.0,375.0,8,10.7,4989.0,9665.0,595.0,5,14.8,1805,1805,301.0,174.0,475.0,66.0,276,23,59,1
18891,France,7801.4,2889.0,375.0,8,10.7,0.0,2562.0,910.0,8,6.35,1805,1805,301.0,174.0,475.0,66.0,276,23,59,1
18893,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1805,1805,301.0,174.0,475.0,66.0,276,23,59,1
18895,France,7801.4,2889.0,375.0,8,10.7,7600.0,1932.0,538.0,6,13.45,1806,1806,301.0,174.0,475.0,66.0,276,23,59,1
18898,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18899,France,7801.4,2889.0,375.0,8,10.7,7652.0,14691.0,320.0,10,27.15,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18900,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18903,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18906,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18907,France,7801.4,2889.0,375.0,8,10.7,225.0,454.0,1250.0,2,16.4,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18908,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1808,1808,301.0,174.0,475.0,66.0,276,23,59,1
18911,France,7801.4,2889.0,375.0,8,10.7,3444.0,4639.0,398.0,3,24.45,1809,1809,301.0,174.0,475.0,66.0,276,23,59,1
18914,France,7801.4,2889.0,375.0,8,10.7,4964.0,1918.0,660.0,5,13.3,1809,1809,301.0,174.0,475.0,66.0,276,23,59,1
18917,France,7801.4,2889.0,375.0,8,10.7,0.0,1075.0,2220.0,2,7.4,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18919,France,7801.4,2889.0,375.0,8,10.7,121.0,1989.0,442.0,4,27.55,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18920,France,7801.4,2889.0,375.0,8,10.7,3218.0,2233.0,320.0,2,2.1,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18924,France,7801.4,2889.0,375.0,8,10.7,121.0,1989.0,442.0,4,27.55,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18927,France,7801.4,2889.0,375.0,8,10.7,539.0,2094.0,190.0,3,27.2,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18930,France,7801.4,2889.0,375.0,8,10.7,451.0,1037.0,30.0,3,9.25,1813,1813,301.0,174.0,475.0,66.0,276,23,59,1
18935,France,7801.4,2889.0,375.0,8,10.7,0.0,909.0,2161.0,1,11.85,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18943,France,7801.4,2889.0,375.0,8,10.7,3542.0,1.0,442.0,0,24.85,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18945,France,7801.4,2889.0,375.0,8,10.7,26.0,1635.0,920.0,5,18.3,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18946,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18957,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18958,France,7801.4,2889.0,375.0,8,10.7,7801.4,2889.0,375.0,8,10.7,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18959,France,7801.4,2889.0,375.0,8,10.7,0.0,5083.0,710.0,5,22.8,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
18962,France,7801.4,2889.0,375.0,8,10.7,1046.0,6774.0,900.0,4,20.2,1814,1814,301.0,174.0,475.0,66.0,276,23,59,1
